x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
+24.95000E-03,+685.86691E-03,+266.95983E-03,+2.76391336E+00,+2.67993081E+00
+24.97500E-03,+560.23877E-03,+261.93471E-03,+2.77145105E+00,+2.69123734E+00
+25.00000E-03,+5.67581661E+00,+8.48052758E+00,+2.75511939E+00,+2.75782026E+00
+25.02500E-03,+4.84164576E+00,+199.12064E-03,+2.75260683E+00,+2.65480518E+00
+25.05000E-03,+5.48737440E+00,+3.64384422E+00,+2.76516965E+00,+2.76158910E+00
+25.07500E-03,+5.36677138E+00,+472.98998E-03,+2.76265708E+00,+2.77415191E+00
+25.10000E-03,+5.81149500E+00,+1.64635680E+00,+2.76391336E+00,+2.77038307E+00
+25.12500E-03,+5.30395732E+00,+490.57792E-03,+2.75386311E+00,+2.77163935E+00
+25.15000E-03,+5.96978645E+00,+1.31218595E+00,+2.77145105E+00,+2.76033282E+00
+25.17500E-03,+5.67330404E+00,+711.68345E-03,+2.77145105E+00,+2.76912679E+00
+25.20000E-03,+5.41702264E+00,+1.47801510E+00,+2.75135055E+00,+2.76661423E+00
+25.22500E-03,+5.44214827E+00,+2.28957287E+00,+2.75135055E+00,+2.77038307E+00
+25.25000E-03,+5.33662063E+00,+1.02575379E+00,+2.77145105E+00,+2.72013181E+00
+25.27500E-03,+5.34667088E+00,+744.34676E-03,+2.76014452E+00,+2.75405141E+00
+25.30000E-03,+5.41953520E+00,+1.47550253E+00,+2.75511939E+00,+2.74148860E+00
+25.32500E-03,+5.55772616E+00,+158.91963E-03,+2.79029527E+00,+2.71259413E+00
+25.35000E-03,+4.75873119E+00,+171.48245E-03,+2.75135055E+00,+2.65983031E+00
+25.37500E-03,+4.13812818E+00,+158.91963E-03,+2.75135055E+00,+2.68244337E+00
+25.40000E-03,+3.60043975E+00,+231.78395E-03,+2.75511939E+00,+2.69374990E+00
+25.42500E-03,+3.14817844E+00,+277.01008E-03,+2.78903899E+00,+2.67490568E+00
+25.45000E-03,+2.72104277E+00,+211.68345E-03,+2.75135055E+00,+2.68118709E+00
+25.47500E-03,+2.36425885E+00,+284.54777E-03,+2.76265708E+00,+2.68244337E+00
+25.50000E-03,+2.07280157E+00,+246.85933E-03,+2.75135055E+00,+2.69374990E+00
+25.52500E-03,+1.78385685E+00,+279.52265E-03,+2.77145105E+00,+2.69249362E+00
+25.55000E-03,+1.54265082E+00,+264.44727E-03,+2.77773246E+00,+2.70756900E+00
+25.57500E-03,+1.32405786E+00,+239.32164E-03,+2.78275758E+00,+2.71385041E+00
+25.60000E-03,+1.14064078E+00,+271.98496E-03,+2.77145105E+00,+2.67741825E+00
+25.62500E-03,+1.01752520E+00,+277.01008E-03,+2.77145105E+00,+2.69374990E+00
+25.65000E-03,+844.15837E-03,+307.16084E-03,+2.77145105E+00,+2.70756900E+00
+25.67500E-03,+778.83174E-03,+256.90958E-03,+2.75135055E+00,+2.70505644E+00
+25.70000E-03,+658.22872E-03,+246.85933E-03,+2.77145105E+00,+2.71008156E+00
+25.72500E-03,+5.44717339E+00,+8.48052758E+00,+2.73501889E+00,+2.81309664E+00
+25.75000E-03,+5.94717339E+00,+8.48052758E+00,+2.76516965E+00,+2.79425242E+00
+25.77500E-03,+5.37933420E+00,+1.37248746E+00,+2.75135055E+00,+2.77415191E+00
+25.80000E-03,+5.70847992E+00,+5.57349244E+00,+2.77145105E+00,+2.79048357E+00
+25.82500E-03,+5.40697239E+00,+1.11118093E+00,+2.77145105E+00,+2.71510669E+00
+25.85000E-03,+5.90697238E+00,+8.10364316E+00,+2.75763196E+00,+2.79550870E+00
+25.87500E-03,+5.82154525E+00,+2.50314071E+00,+2.76265708E+00,+2.77415191E+00
+25.90000E-03,+5.47983671E+00,+8.48052758E+00,+2.78778271E+00,+2.74148860E+00
+25.92500E-03,+5.24114325E+00,+445.35179E-03,+2.77145105E+00,+2.77540820E+00
+25.95000E-03,+5.76124374E+00,+5.39258792E+00,+2.76516965E+00,+2.75907654E+00
+25.97500E-03,+5.63561560E+00,+3.15640704E+00,+2.77145105E+00,+2.75405141E+00
+26.00000E-03,+5.69842967E+00,+5.28957284E+00,+2.75135055E+00,+2.77917704E+00
+26.02500E-03,+5.52506284E+00,+199.12064E-03,+2.75386311E+00,+2.69374990E+00
+26.05000E-03,+4.82657039E+00,+186.55782E-03,+2.75763196E+00,+2.67364940E+00
+26.07500E-03,+4.17330406E+00,+239.32164E-03,+2.77145105E+00,+2.70254387E+00
+26.10000E-03,+3.63310306E+00,+231.78395E-03,+2.77145105E+00,+2.66108659E+00
+26.12500E-03,+3.18586689E+00,+314.69853E-03,+2.77145105E+00,+2.69249362E+00
+26.15000E-03,+2.77631915E+00,+266.95983E-03,+2.77145105E+00,+2.70756900E+00
+26.17500E-03,+2.36425885E+00,+261.93471E-03,+2.76893849E+00,+2.70505644E+00
+26.20000E-03,+2.04013825E+00,+246.85933E-03,+2.75135055E+00,+2.69374990E+00
+26.22500E-03,+1.78385685E+00,+279.52265E-03,+2.75135055E+00,+2.67364940E+00
+26.25000E-03,+1.54265082E+00,+239.32164E-03,+2.77773246E+00,+2.67993081E+00
+26.27500E-03,+1.35923374E+00,+302.13571E-03,+2.77145105E+00,+2.69374990E+00
+26.30000E-03,+1.17330409E+00,+239.32164E-03,+2.73501889E+00,+2.69374990E+00
+26.32500E-03,+1.02003776E+00,+236.80908E-03,+2.75135055E+00,+2.67364940E+00
+26.35000E-03,+899.43475E-03,+292.08546E-03,+2.77145105E+00,+2.67364940E+00
+26.37500E-03,+738.63073E-03,+302.13571E-03,+2.75135055E+00,+2.68495593E+00
+26.40000E-03,+658.22872E-03,+287.06033E-03,+2.73878774E+00,+2.70631272E+00
+26.42500E-03,+615.51515E-03,+277.01008E-03,+2.77145105E+00,+2.69374990E+00
+26.45000E-03,+5.36174626E+00,+251.88446E-03,+2.75763196E+00,+2.68746850E+00
+26.47500E-03,+5.24114325E+00,+8.48052758E+00,+2.77145105E+00,+2.77163935E+00
+26.50000E-03,+5.73109299E+00,+1.68655780E+00,+2.74758171E+00,+2.71008156E+00
+26.52500E-03,+5.50244978E+00,+5.96796480E+00,+2.77019477E+00,+2.79048357E+00
+26.55000E-03,+5.49993721E+00,+985.55279E-03,+2.75763196E+00,+2.78797101E+00
+26.57500E-03,+5.68837942E+00,+8.48052758E+00,+2.76265708E+00,+2.78294588E+00
+26.60000E-03,+5.29893219E+00,+2.75188443E+00,+2.76768221E+00,+2.77415191E+00
+26.62500E-03,+5.56526384E+00,+8.48052758E+00,+2.75135055E+00,+2.75530769E+00
+26.65000E-03,+5.77631912E+00,+741.83420E-03,+2.73753145E+00,+2.77415191E+00
+26.67500E-03,+5.70596736E+00,+8.48052758E+00,+2.74883799E+00,+2.75405141E+00
+26.70000E-03,+5.87682163E+00,+910.17591E-03,+2.77145105E+00,+2.76661423E+00
+26.72500E-03,+5.80898244E+00,+4.25188441E+00,+2.77145105E+00,+2.75153885E+00
+26.75000E-03,+5.33159551E+00,+1.25439701E+00,+2.77145105E+00,+2.76787051E+00
+26.77500E-03,+5.08033923E+00,+194.09551E-03,+2.76893849E+00,+2.63344840E+00
+26.80000E-03,+4.43712315E+00,+231.78395E-03,+2.77145105E+00,+2.68118709E+00
+26.82500E-03,+3.79390708E+00,+201.63320E-03,+2.75260683E+00,+2.69374990E+00
+26.85000E-03,+3.29893221E+00,+211.68345E-03,+2.77145105E+00,+2.69374990E+00
+26.87500E-03,+2.88687191E+00,+261.93471E-03,+2.78024502E+00,+2.68495593E+00
+26.90000E-03,+2.55521363E+00,+271.98496E-03,+2.75135055E+00,+2.67741825E+00
+26.92500E-03,+2.18837946E+00,+277.01008E-03,+2.75260683E+00,+2.69249362E+00
+26.95000E-03,+1.90445986E+00,+226.75883E-03,+2.76516965E+00,+2.69374990E+00
+26.97500E-03,+1.62305283E+00,+256.90958E-03,+2.75135055E+00,+2.68244337E+00
+27.00000E-03,+1.45471113E+00,+271.98496E-03,+2.76768221E+00,+2.68118709E+00
+27.02500E-03,+1.22104279E+00,+277.01008E-03,+2.74883799E+00,+2.69249362E+00
+27.05000E-03,+1.06023877E+00,+294.59802E-03,+2.77773246E+00,+2.67993081E+00
+27.07500E-03,+939.63575E-03,+266.95983E-03,+2.75135055E+00,+2.68244337E+00
+27.10000E-03,+778.83174E-03,+239.32164E-03,+2.75135055E+00,+2.67741825E+00
+27.12500E-03,+700.94229E-03,+277.01008E-03,+2.75135055E+00,+2.69374990E+00
+27.15000E-03,+590.38953E-03,+239.32164E-03,+2.77898874E+00,+2.67993081E+00
+27.17500E-03,+5.43963570E+00,+204.14576E-03,+2.75135055E+00,+2.64475493E+00
+27.20000E-03,+5.61551510E+00,+8.48052758E+00,+2.78401387E+00,+2.83445342E+00
+27.22500E-03,+5.39692214E+00,+6.86997484E+00,+2.77145105E+00,+2.79299613E+00
+27.25000E-03,+5.45722365E+00,+1.92022615E+00,+2.76516965E+00,+2.74148860E+00
+27.27500E-03,+5.61048997E+00,+2.44032664E+00,+2.78024502E+00,+2.75656397E+00
+27.30000E-03,+5.97229902E+00,+1.34987439E+00,+2.77145105E+00,+2.76661423E+00
+27.32500E-03,+5.43963571E+00,+849.87440E-03,+2.75260683E+00,+2.77038307E+00
+27.35000E-03,+5.41199751E+00,+2.51821609E+00,+2.75135055E+00,+2.75405141E+00
+27.37500E-03,+5.46476133E+00,+3.02575377E+00,+2.77145105E+00,+2.73395091E+00
+27.40000E-03,+5.92456032E+00,+1.58605530E+00,+2.75511939E+00,+2.75405141E+00
+27.42500E-03,+5.29641963E+00,+2.73932161E+00,+2.77270733E+00,+2.79173985E+00
+27.45000E-03,+5.74365580E+00,+3.17902010E+00,+2.75763196E+00,+2.76787051E+00
+27.47500E-03,+5.47732415E+00,+101.13069E-03,+2.75135055E+00,+2.72264438E+00
+27.50000E-03,+4.75873119E+00,+158.91963E-03,+2.75135055E+00,+2.66988056E+00
+27.52500E-03,+4.15320356E+00,+239.32164E-03,+2.77145105E+00,+2.67239312E+00
+27.55000E-03,+3.57782668E+00,+239.32164E-03,+2.75135055E+00,+2.68621222E+00
+27.57500E-03,+3.15069101E+00,+199.12064E-03,+2.76265708E+00,+2.70505644E+00
+27.60000E-03,+2.70847996E+00,+239.32164E-03,+2.75511939E+00,+2.68118709E+00
+27.62500E-03,+2.34415835E+00,+236.80908E-03,+2.75135055E+00,+2.69249362E+00
+27.65000E-03,+2.03762569E+00,+251.88446E-03,+2.75888824E+00,+2.69374990E+00
+27.67500E-03,+1.78385685E+00,+256.90958E-03,+2.76265708E+00,+2.68495593E+00
+27.70000E-03,+1.54265082E+00,+254.39702E-03,+2.76768221E+00,+2.69751875E+00
+27.72500E-03,+1.34164580E+00,+239.32164E-03,+2.75260683E+00,+2.69249362E+00
+27.75000E-03,+1.15320359E+00,+294.59802E-03,+2.75135055E+00,+2.68746850E+00
+27.77500E-03,+1.02003776E+00,+256.90958E-03,+2.77145105E+00,+2.68495593E+00
+27.80000E-03,+899.43475E-03,+246.85933E-03,+2.75888824E+00,+2.68998106E+00
+27.82500E-03,+741.14329E-03,+277.01008E-03,+2.77019477E+00,+2.67490568E+00
+27.85000E-03,+658.22872E-03,+239.32164E-03,+2.76516965E+00,+2.69374990E+00
+27.87500E-03,+555.21365E-03,+279.52265E-03,+2.75135055E+00,+2.67364940E+00
+27.90000E-03,+5.45722364E+00,+407.66335E-03,+2.75511939E+00,+2.67364940E+00
+27.92500E-03,+5.81149500E+00,+8.48052758E+00,+2.75135055E+00,+2.77666448E+00
+27.95000E-03,+5.30395732E+00,+8.48052758E+00,+2.76391336E+00,+2.74777000E+00
+27.97500E-03,+5.39189701E+00,+641.33169E-03,+2.74883799E+00,+2.73143835E+00
+28.00000E-03,+5.36928395E+00,+2.24937187E+00,+2.75511939E+00,+2.73395091E+00
+28.02500E-03,+5.84164575E+00,+2.32726132E+00,+2.75260683E+00,+2.77415191E+00
+28.05000E-03,+5.82154525E+00,+1.21922113E+00,+2.76516965E+00,+2.74148860E+00
+28.07500E-03,+5.50496234E+00,+2.41520101E+00,+2.74883799E+00,+2.72515694E+00
+28.10000E-03,+5.35420857E+00,+3.02826634E+00,+2.76768221E+00,+2.73018207E+00
+28.12500E-03,+5.29641963E+00,+4.37248743E+00,+2.77019477E+00,+2.75405141E+00
+28.15000E-03,+5.78636937E+00,+1.27198495E+00,+2.77145105E+00,+2.76661423E+00
+28.17500E-03,+5.46727390E+00,+8.48052758E+00,+2.77145105E+00,+2.77666448E+00
+28.20000E-03,+5.91702264E+00,+478.01511E-03,+2.78778271E+00,+2.77792076E+00
+28.22500E-03,+5.47983671E+00,+8.48052758E+00,+2.75260683E+00,+2.79299613E+00
+28.25000E-03,+4.74616838E+00,+186.55782E-03,+2.75763196E+00,+2.70128759E+00
+28.27500E-03,+4.11551512E+00,+239.32164E-03,+2.77145105E+00,+2.70254387E+00
+28.30000E-03,+3.59290206E+00,+297.11059E-03,+2.77145105E+00,+2.67364940E+00
+28.32500E-03,+3.11049000E+00,+236.80908E-03,+2.73376261E+00,+2.67364940E+00
+28.35000E-03,+2.69340458E+00,+279.52265E-03,+2.74506914E+00,+2.67993081E+00
+28.37500E-03,+2.32405785E+00,+239.32164E-03,+2.77145105E+00,+2.70254387E+00
+28.40000E-03,+2.03260057E+00,+239.32164E-03,+2.76768221E+00,+2.68998106E+00
+28.42500E-03,+1.70596740E+00,+317.21109E-03,+2.77019477E+00,+2.69249362E+00
+28.45000E-03,+1.50244982E+00,+264.44727E-03,+2.77145105E+00,+2.68621222E+00
+28.47500E-03,+1.33662067E+00,+234.29652E-03,+2.77145105E+00,+2.68495593E+00
+28.50000E-03,+1.18084178E+00,+279.52265E-03,+2.76768221E+00,+2.69374990E+00
+28.52500E-03,+1.02255033E+00,+239.32164E-03,+2.77019477E+00,+2.67364940E+00
+28.55000E-03,+886.87194E-03,+279.52265E-03,+2.75135055E+00,+2.70756900E+00
+28.57500E-03,+761.24380E-03,+279.52265E-03,+2.75135055E+00,+2.68495593E+00
+28.60000E-03,+683.35435E-03,+206.65833E-03,+2.78401387E+00,+2.69374990E+00
+28.62500E-03,+5.28636938E+00,+8.48052758E+00,+2.75135055E+00,+2.77666448E+00
+28.65000E-03,+5.49491209E+00,+8.48052758E+00,+2.75135055E+00,+2.77415191E+00
+28.67500E-03,+5.42204777E+00,+8.48052758E+00,+2.76516965E+00,+2.76284538E+00
+28.70000E-03,+5.97229902E+00,+7.68404518E+00,+2.76768221E+00,+2.74651372E+00
+28.72500E-03,+5.77631912E+00,+7.89761302E+00,+2.78903899E+00,+2.75405141E+00
+28.75000E-03,+5.90948495E+00,+859.92465E-03,+2.76516965E+00,+2.74777000E+00
+28.77500E-03,+5.95471108E+00,+5.93027636E+00,+2.78275758E+00,+2.74525744E+00
+28.80000E-03,+5.67330404E+00,+764.44726E-03,+2.75135055E+00,+2.75782026E+00
+28.82500E-03,+5.48737440E+00,+8.48052758E+00,+2.75260683E+00,+2.75530769E+00
+28.85000E-03,+5.32657038E+00,+2.11369348E+00,+2.77145105E+00,+2.74148860E+00
+28.87500E-03,+5.70596736E+00,+8.48052758E+00,+2.78024502E+00,+2.76535794E+00
+28.90000E-03,+5.90948495E+00,+2.11369348E+00,+2.75888824E+00,+2.75405141E+00
+28.92500E-03,+5.32154525E+00,+8.48052758E+00,+2.75260683E+00,+2.73520719E+00
+28.95000E-03,+5.34918345E+00,+146.35682E-03,+2.75888824E+00,+2.63344840E+00
+28.97500E-03,+4.61551511E+00,+181.53270E-03,+2.79406412E+00,+2.68495593E+00
+29.00000E-03,+4.02757542E+00,+239.32164E-03,+2.75135055E+00,+2.70631272E+00
+29.02500E-03,+3.47229904E+00,+234.29652E-03,+2.75260683E+00,+2.69249362E+00
+29.05000E-03,+3.03008799E+00,+211.68345E-03,+2.77773246E+00,+2.65983031E+00
+29.07500E-03,+2.66325383E+00,+261.93471E-03,+2.78024502E+00,+2.70254387E+00
+29.10000E-03,+2.30646991E+00,+264.44727E-03,+2.75135055E+00,+2.69374990E+00
+29.12500E-03,+1.98486187E+00,+241.83420E-03,+2.77145105E+00,+2.69500619E+00
+29.15000E-03,+1.74365585E+00,+319.72365E-03,+2.77145105E+00,+2.67993081E+00
+29.17500E-03,+1.46224881E+00,+256.90958E-03,+2.76014452E+00,+2.68244337E+00
+29.20000E-03,+1.26124379E+00,+279.52265E-03,+2.76768221E+00,+2.70254387E+00
+29.22500E-03,+1.10295233E+00,+317.21109E-03,+2.75135055E+00,+2.69249362E+00
+29.25000E-03,+994.91213E-03,+266.95983E-03,+2.75763196E+00,+2.67993081E+00
+29.27500E-03,+819.03274E-03,+302.13571E-03,+2.76265708E+00,+2.69374990E+00
+29.30000E-03,+746.16842E-03,+279.52265E-03,+2.76768221E+00,+2.68998106E+00
+29.32500E-03,+620.54028E-03,+277.01008E-03,+2.75260683E+00,+2.69374990E+00
+29.35000E-03,+577.82671E-03,+251.88446E-03,+2.75135055E+00,+2.67364940E+00
+29.37500E-03,+502.44983E-03,+234.29652E-03,+2.77145105E+00,+2.69374990E+00
+29.40000E-03,+5.19340455E+00,+191.58295E-03,+2.77145105E+00,+2.67741825E+00
+29.42500E-03,+5.72355530E+00,+8.48052758E+00,+2.75135055E+00,+2.79676498E+00
+29.45000E-03,+5.43209802E+00,+6.40766329E+00,+2.75763196E+00,+2.77415191E+00
+29.47500E-03,+5.30898244E+00,+4.88505023E+00,+2.77145105E+00,+2.77666448E+00
+29.50000E-03,+5.91451007E+00,+895.10053E-03,+2.77145105E+00,+2.74148860E+00
+29.52500E-03,+5.96978645E+00,+3.70163316E+00,+2.75135055E+00,+2.75405141E+00
+29.55000E-03,+5.52003772E+00,+998.11560E-03,+2.77145105E+00,+2.74651372E+00
+29.57500E-03,+5.47229902E+00,+3.10866834E+00,+2.76265708E+00,+2.76535794E+00
+29.60000E-03,+5.87682163E+00,+432.78898E-03,+2.77145105E+00,+2.77415191E+00
+29.62500E-03,+5.70596736E+00,+4.94535174E+00,+2.75260683E+00,+2.77540820E+00
+29.65000E-03,+5.83410806E+00,+2.92525126E+00,+2.76516965E+00,+2.76661423E+00
+29.67500E-03,+5.53511309E+00,+6.02575374E+00,+2.74004402E+00,+2.78545845E+00
+29.70000E-03,+5.29893219E+00,+2.12876886E+00,+2.75511939E+00,+2.75405141E+00
+29.72500E-03,+5.28134425E+00,+201.63320E-03,+2.77145105E+00,+2.61460418E+00
+29.75000E-03,+4.59792717E+00,+131.28144E-03,+2.75763196E+00,+2.68746850E+00
+29.77500E-03,+4.01250004E+00,+199.12064E-03,+2.78024502E+00,+2.68495593E+00
+29.80000E-03,+3.46476135E+00,+239.32164E-03,+2.75135055E+00,+2.68998106E+00
+29.82500E-03,+3.02757543E+00,+201.63320E-03,+2.75260683E+00,+2.67364940E+00
+29.85000E-03,+2.61551513E+00,+251.88446E-03,+2.76516965E+00,+2.67364940E+00
+29.87500E-03,+2.24365584E+00,+274.49752E-03,+2.76265708E+00,+2.67364940E+00
+29.90000E-03,+1.98486187E+00,+246.85933E-03,+2.76391336E+00,+2.68998106E+00
+29.92500E-03,+1.74114328E+00,+244.34677E-03,+2.73250633E+00,+2.65606146E+00
+29.95000E-03,+1.46224881E+00,+239.32164E-03,+2.76516965E+00,+2.69374990E+00
+29.97500E-03,+1.30144479E+00,+256.90958E-03,+2.75135055E+00,+2.68495593E+00
+30.00000E-03,+1.11551515E+00,+304.64827E-03,+2.77145105E+00,+2.68998106E+00
+30.02500E-03,+977.32420E-03,+314.69853E-03,+2.75135055E+00,+2.67616197E+00
+30.05000E-03,+859.23374E-03,+266.95983E-03,+2.77145105E+00,+2.69374990E+00
+30.07500E-03,+756.21867E-03,+239.32164E-03,+2.75135055E+00,+2.69374990E+00
+30.10000E-03,+690.89204E-03,+254.39702E-03,+2.77145105E+00,+2.67364940E+00
+30.12500E-03,+575.31415E-03,+314.69853E-03,+2.75260683E+00,+2.69249362E+00
+30.15000E-03,+5.62807791E+00,+8.48052758E+00,+2.75763196E+00,+2.77917704E+00
+30.17500E-03,+4.91953521E+00,+221.73370E-03,+2.76265708E+00,+2.66485543E+00
+30.20000E-03,+5.76375630E+00,+8.48052758E+00,+2.75888824E+00,+2.75782026E+00
+30.22500E-03,+5.41702264E+00,+8.48052758E+00,+2.77019477E+00,+2.77540820E+00
+30.25000E-03,+5.29641963E+00,+947.86435E-03,+2.75763196E+00,+2.77415191E+00
+30.27500E-03,+5.66576636E+00,+2.95288945E+00,+2.77145105E+00,+2.74525744E+00
+30.30000E-03,+5.30898244E+00,+2.54334172E+00,+2.75135055E+00,+2.74148860E+00
+30.32500E-03,+5.94214826E+00,+8.48052758E+00,+2.77019477E+00,+2.73269463E+00
+30.35000E-03,+5.43209802E+00,+2.58605528E+00,+2.75135055E+00,+2.76158910E+00
+30.37500E-03,+5.84164575E+00,+8.36746226E+00,+2.75135055E+00,+2.74274488E+00
+30.40000E-03,+5.98737439E+00,+1.47047741E+00,+2.75135055E+00,+2.71761925E+00
+30.42500E-03,+5.55270103E+00,+4.26947235E+00,+2.75135055E+00,+2.73771975E+00
+30.45000E-03,+5.22858043E+00,+2.08103016E+00,+2.75888824E+00,+2.76787051E+00
+30.47500E-03,+5.68837942E+00,+3.14133166E+00,+2.76265708E+00,+2.76535794E+00
+30.50000E-03,+5.08033923E+00,+158.91963E-03,+2.77145105E+00,+2.63721724E+00
+30.52500E-03,+4.39440959E+00,+236.80908E-03,+2.77145105E+00,+2.69500619E+00
+30.55000E-03,+3.79390708E+00,+211.68345E-03,+2.77145105E+00,+2.66736800E+00
+30.57500E-03,+3.32908296E+00,+239.32164E-03,+2.76893849E+00,+2.69374990E+00
+30.60000E-03,+2.87682166E+00,+312.18596E-03,+2.77145105E+00,+2.67364940E+00
+30.62500E-03,+2.50747493E+00,+201.63320E-03,+2.73250633E+00,+2.67364940E+00
+30.65000E-03,+2.14566589E+00,+279.52265E-03,+2.75763196E+00,+2.68746850E+00
+30.67500E-03,+1.86425886E+00,+239.32164E-03,+2.76265708E+00,+2.68244337E+00
+30.70000E-03,+1.63059052E+00,+279.52265E-03,+2.77145105E+00,+2.68998106E+00
+30.72500E-03,+1.45722369E+00,+279.52265E-03,+2.75135055E+00,+2.69374990E+00
+30.75000E-03,+1.22104279E+00,+266.95983E-03,+2.77145105E+00,+2.68746850E+00
+30.77500E-03,+1.07782671E+00,+279.52265E-03,+2.75386311E+00,+2.69374990E+00
+30.80000E-03,+899.43475E-03,+254.39702E-03,+2.76768221E+00,+2.68998106E+00
+30.82500E-03,+819.03274E-03,+279.52265E-03,+2.77019477E+00,+2.69249362E+00
+30.85000E-03,+698.42973E-03,+266.95983E-03,+2.75135055E+00,+2.68746850E+00
+30.87500E-03,+618.02772E-03,+261.93471E-03,+2.76014452E+00,+2.69374990E+00
+30.90000E-03,+537.62571E-03,+312.18596E-03,+2.77145105E+00,+2.67364940E+00
+30.92500E-03,+4.87933420E+00,+236.80908E-03,+2.77019477E+00,+2.67364940E+00
+30.95000E-03,+5.91953520E+00,+1.25690957E+00,+2.75135055E+00,+2.69877503E+00
+30.97500E-03,+5.27631912E+00,+8.48052758E+00,+2.75135055E+00,+2.79425242E+00
+31.00000E-03,+5.51752515E+00,+975.50254E-03,+2.75511939E+00,+2.74148860E+00
+31.02500E-03,+5.65571610E+00,+1.94786434E+00,+2.75135055E+00,+2.79048357E+00
+31.05000E-03,+5.52003772E+00,+1.74434675E+00,+2.77145105E+00,+2.75279513E+00
+31.07500E-03,+5.78888193E+00,+598.61812E-03,+2.75135055E+00,+2.76787051E+00
+31.10000E-03,+5.63310304E+00,+4.63379396E+00,+2.75511939E+00,+2.70505644E+00
+31.12500E-03,+5.23360556E+00,+2.28454775E+00,+2.75260683E+00,+2.77415191E+00
+31.15000E-03,+5.64566585E+00,+4.67902009E+00,+2.75763196E+00,+2.76158910E+00
+31.17500E-03,+5.32154525E+00,+1.11620605E+00,+2.76014452E+00,+2.71385041E+00
+31.20000E-03,+5.63812817E+00,+5.59610550E+00,+2.75511939E+00,+2.77415191E+00
+31.22500E-03,+5.38938445E+00,+3.02324121E+00,+2.78903899E+00,+2.73646347E+00
+31.25000E-03,+4.90697239E+00,+199.12064E-03,+2.77145105E+00,+2.65354890E+00
+31.27500E-03,+4.27129401E+00,+251.88446E-03,+2.74255658E+00,+2.68495593E+00
+31.30000E-03,+3.67330407E+00,+206.65833E-03,+2.75511939E+00,+2.67364940E+00
+31.32500E-03,+3.27129402E+00,+199.12064E-03,+2.77145105E+00,+2.69374990E+00
+31.35000E-03,+2.76124377E+00,+224.24626E-03,+2.75763196E+00,+2.69374990E+00
+31.37500E-03,+2.42707292E+00,+279.52265E-03,+2.75135055E+00,+2.68244337E+00
+31.40000E-03,+2.09792720E+00,+271.98496E-03,+2.75511939E+00,+2.66485543E+00
+31.42500E-03,+1.85923373E+00,+201.63320E-03,+2.77019477E+00,+2.69374990E+00
+31.45000E-03,+1.57028901E+00,+266.95983E-03,+2.75135055E+00,+2.69374990E+00
+31.47500E-03,+1.38184680E+00,+239.32164E-03,+2.76265708E+00,+2.69374990E+00
+31.50000E-03,+1.22104279E+00,+214.19601E-03,+2.74758171E+00,+2.70631272E+00
+31.52500E-03,+1.06023877E+00,+317.21109E-03,+2.78903899E+00,+2.71133784E+00
+31.55000E-03,+914.51013E-03,+251.88446E-03,+2.77145105E+00,+2.67993081E+00
+31.57500E-03,+824.05787E-03,+279.52265E-03,+2.76014452E+00,+2.70254387E+00
+31.60000E-03,+698.42973E-03,+214.19601E-03,+2.75135055E+00,+2.69374990E+00
+31.62500E-03,+575.31415E-03,+277.01008E-03,+2.77145105E+00,+2.71259413E+00
+31.65000E-03,+5.26878144E+00,+8.48052758E+00,+2.77145105E+00,+2.80807151E+00
+31.67500E-03,+4.53511310E+00,+199.12064E-03,+2.75135055E+00,+2.68495593E+00
+31.70000E-03,+5.75119349E+00,+8.48052758E+00,+2.75135055E+00,+2.75405141E+00
+31.72500E-03,+5.57028897E+00,+2.04334173E+00,+2.75260683E+00,+2.75530769E+00
+31.75000E-03,+5.36677138E+00,+1.83982414E+00,+2.76516965E+00,+2.74023232E+00
+31.77500E-03,+5.62556535E+00,+1.29711057E+00,+2.78024502E+00,+2.76284538E+00
+31.80000E-03,+5.71350505E+00,+2.42776383E+00,+2.77145105E+00,+2.74148860E+00
+31.82500E-03,+5.81400756E+00,+2.22675881E+00,+2.73250633E+00,+2.77415191E+00
+31.85000E-03,+5.32405782E+00,+2.14133167E+00,+2.75135055E+00,+2.75530769E+00
+31.87500E-03,+5.86425882E+00,+2.50062815E+00,+2.76265708E+00,+2.74525744E+00
+31.90000E-03,+6.04516334E+00,+1.88505027E+00,+2.76768221E+00,+2.77415191E+00
+31.92500E-03,+6.04013821E+00,+2.30464825E+00,+2.77145105E+00,+2.79299613E+00
+31.95000E-03,+5.74114324E+00,+1.20414575E+00,+2.75763196E+00,+2.73269463E+00
+31.97500E-03,+5.45973621E+00,+199.12064E-03,+2.76893849E+00,+2.65354890E+00
+32.00000E-03,+4.76626888E+00,+158.91963E-03,+2.75511939E+00,+2.67364940E+00
+32.02500E-03,+4.07531411E+00,+199.12064E-03,+2.77019477E+00,+2.69249362E+00
+32.05000E-03,+3.60797743E+00,+199.12064E-03,+2.75135055E+00,+2.70128759E+00
+32.07500E-03,+3.12807794E+00,+266.95983E-03,+2.75135055E+00,+2.67364940E+00
+32.10000E-03,+2.70094227E+00,+239.32164E-03,+2.76768221E+00,+2.70254387E+00
+32.12500E-03,+2.38184679E+00,+239.32164E-03,+2.75260683E+00,+2.67239312E+00
+32.15000E-03,+2.05270107E+00,+251.88446E-03,+2.75763196E+00,+2.68746850E+00
