x-axis,1,2,3
second,Volt,Volt,Volt
-264.03200E-06,+2.22646450E-03,-515.48116E-06,+571.12984E-06
-264.01600E-06,+2.12709211E-03,-620.08366E-06,+571.12984E-06
-264.00000E-06,+2.05910048E-03,-720.50207E-06,+571.12984E-06
-263.98400E-06,+2.22646450E-03,-34.30961E-06,+571.12984E-06
-263.96800E-06,+2.12709211E-03,-306.27614E-06,+215.48130E-06
-263.95200E-06,+2.14801262E-03,-578.24266E-06,+257.32230E-06
-263.93600E-06,+2.12709211E-03,-406.69455E-06,+215.48130E-06
-263.92000E-06,+2.05910048E-03,-603.34726E-06,-98.32624E-06
-263.90400E-06,+2.13755236E-03,-452.71965E-06,+257.32230E-06
-263.88800E-06,+2.22646450E-03,-762.34308E-06,+571.12984E-06
-263.87200E-06,+2.21600425E-03,-561.50626E-06,+571.12984E-06
-263.85600E-06,+2.04864023E-03,-210.04183E-06,+215.48130E-06
-263.84000E-06,+2.05910048E-03,-469.45605E-06,-98.32624E-06
-263.82400E-06,+2.13755236E-03,-389.95814E-06,+257.32230E-06
-263.80800E-06,+2.40428877E-03,-406.69455E-06,+215.48130E-06
-263.79200E-06,+2.55073229E-03,-389.95814E-06,+257.32230E-06
-263.77600E-06,+2.47228041E-03,-691.21337E-06,+571.12984E-06
-263.76000E-06,+2.47228041E-03,-854.39328E-06,+215.48130E-06
-263.74400E-06,+2.73901682E-03,-523.84936E-06,+257.32230E-06
-263.72800E-06,+3.06328461E-03,-682.84517E-06,+215.48130E-06
-263.71200E-06,+3.05282436E-03,-791.63178E-06,-98.32624E-06
-263.69600E-06,+2.97437247E-03,-879.49789E-06,-98.32624E-06
-263.68000E-06,+3.15219675E-03,-641.00417E-06,-98.32624E-06
-263.66400E-06,+3.13127624E-03,-477.82425E-06,+257.32230E-06
-263.64800E-06,+3.24110888E-03,-1.16401671E-03,+571.12984E-06
-263.63200E-06,+3.56537668E-03,-892.05019E-06,+571.12984E-06
-263.61600E-06,+3.55491642E-03,-477.82425E-06,+571.12984E-06
-263.60000E-06,+3.47646454E-03,-594.97906E-06,+571.12984E-06
-263.58400E-06,+3.47646454E-03,-958.99579E-06,+215.48130E-06
-263.56800E-06,+3.38755240E-03,-1.33556483E-03,-98.32624E-06
-263.55200E-06,+3.39801265E-03,-908.78659E-06,+257.32230E-06
-263.53600E-06,+3.56537668E-03,-603.34726E-06,+215.48130E-06
-263.52000E-06,+3.37709215E-03,-808.36818E-06,-98.32624E-06
-263.50400E-06,+3.14173650E-03,-862.76149E-06,+257.32230E-06
-263.48800E-06,+3.31956077E-03,-657.74057E-06,+215.48130E-06
-263.47200E-06,+3.38755240E-03,-532.21756E-06,+257.32230E-06
-263.45600E-06,+3.04236411E-03,-318.82844E-06,+571.12984E-06
-263.44000E-06,+3.16265700E-03,-486.19245E-06,+215.48130E-06
-263.42400E-06,+3.03190386E-03,-657.74057E-06,+257.32230E-06
-263.40800E-06,+2.72855657E-03,-674.47697E-06,+215.48130E-06
-263.39200E-06,+2.71809632E-03,-444.35145E-06,-98.32624E-06
-263.37600E-06,+2.90638084E-03,-486.19245E-06,+257.32230E-06
-263.36000E-06,+2.87500009E-03,-728.87027E-06,+215.48130E-06
-263.34400E-06,+2.63964443E-03,-452.71965E-06,-98.32624E-06
-263.32800E-06,+2.46182016E-03,-477.82425E-06,+257.32230E-06
-263.31200E-06,+2.39382852E-03,-879.49789E-06,+571.12984E-06
-263.29600E-06,+2.47228041E-03,-996.65270E-06,+215.48130E-06
-263.28000E-06,+2.56119254E-03,-862.76149E-06,-98.32624E-06
-263.26400E-06,+2.55073229E-03,-444.35145E-06,+257.32230E-06
-263.24800E-06,+2.47228041E-03,-628.45186E-06,+571.12984E-06
-263.23200E-06,+2.56119254E-03,-925.52299E-06,+571.12984E-06
-263.21600E-06,+2.63964443E-03,-871.12969E-06,+215.48130E-06
-263.20000E-06,+2.72855657E-03,-578.24266E-06,-98.32624E-06
-263.18400E-06,+2.62918418E-03,-264.43513E-06,+257.32230E-06
-263.16800E-06,+2.47228041E-03,-620.08366E-06,+215.48130E-06
-263.15200E-06,+2.56119254E-03,-578.24266E-06,+257.32230E-06
-263.13600E-06,+2.63964443E-03,-335.56484E-06,+571.12984E-06
-263.12000E-06,+2.63964443E-03,-327.19664E-06,+571.12984E-06
-263.10400E-06,+2.37290802E-03,-548.95396E-06,+571.12984E-06
-263.08800E-06,+2.13755236E-03,-1.01338910E-03,+571.12984E-06
-263.07200E-06,+2.40428877E-03,-703.76567E-06,+215.48130E-06
-263.05600E-06,+2.63964443E-03,-264.43513E-06,+257.32230E-06
-263.04000E-06,+2.37290802E-03,-122.17572E-06,+215.48130E-06
-263.02400E-06,+2.22646450E-03,-281.17153E-06,+257.32230E-06
-263.00800E-06,+2.39382852E-03,-816.73638E-06,+571.12984E-06
-262.99200E-06,+2.38336827E-03,-498.74475E-06,+571.12984E-06
-262.97600E-06,+2.21600425E-03,-494.56065E-06,+571.12984E-06
-262.96000E-06,+1.95972809E-03,-720.50207E-06,+571.12984E-06
-262.94400E-06,+1.80282432E-03,-247.69873E-06,+215.48130E-06
-262.92800E-06,+1.71391218E-03,-423.43095E-06,-98.32624E-06
-262.91200E-06,+1.72437244E-03,-799.99998E-06,+257.32230E-06
-262.89600E-06,+1.89173646E-03,-871.12969E-06,+571.12984E-06
-262.88000E-06,+1.79236407E-03,-507.11295E-06,+215.48130E-06
-262.86400E-06,+1.72437244E-03,-343.93304E-06,+257.32230E-06
-262.84800E-06,+1.62500005E-03,-603.34726E-06,+571.12984E-06
-262.83200E-06,+1.64592055E-03,-381.58994E-06,+926.77839E-06
-262.81600E-06,+1.80282432E-03,-557.32216E-06,+884.93738E-06
-262.80000E-06,+1.71391218E-03,-649.37237E-06,+571.12984E-06
-262.78400E-06,+1.72437244E-03,-611.71546E-06,+215.48130E-06
-262.76800E-06,+1.89173646E-03,-728.87027E-06,-98.32624E-06
-262.75200E-06,+1.79236407E-03,-381.58994E-06,-98.32624E-06
-262.73600E-06,+1.63546030E-03,-699.58157E-06,-98.32624E-06
-262.72000E-06,+1.72437244E-03,-1.05941420E-03,+257.32230E-06
-262.70400E-06,+1.89173646E-03,-649.37237E-06,+571.12984E-06
-262.68800E-06,+2.14801262E-03,-469.45605E-06,+571.12984E-06
-262.67200E-06,+2.30491639E-03,-532.21756E-06,+571.12984E-06
-262.65600E-06,+2.39382852E-03,-745.60667E-06,+571.12984E-06
-262.64000E-06,+2.38336827E-03,-364.85354E-06,+215.48130E-06
-262.62400E-06,+2.48274066E-03,-645.18827E-06,+257.32230E-06
-262.60800E-06,+2.72855657E-03,-1.12217571E-03,+571.12984E-06
-262.59200E-06,+2.89592059E-03,-578.24266E-06,+571.12984E-06
-262.57600E-06,+2.97437247E-03,-406.69455E-06,+571.12984E-06
-262.56000E-06,+2.97437247E-03,-816.73638E-06,+571.12984E-06
-262.54400E-06,+3.06328461E-03,-641.00417E-06,+571.12984E-06
-262.52800E-06,+3.23064863E-03,-620.08366E-06,+926.77839E-06
-262.51200E-06,+3.30910052E-03,-791.63178E-06,+884.93738E-06
-262.49600E-06,+3.22018838E-03,-808.36818E-06,+215.48130E-06
-262.48000E-06,+3.14173650E-03,-649.37237E-06,-98.32624E-06
-262.46400E-06,+3.23064863E-03,-540.58576E-06,+612.97085E-06
-262.44800E-06,+3.39801265E-03,-737.23847E-06,+884.93738E-06
-262.43200E-06,+3.56537668E-03,-586.61086E-06,+571.12984E-06
-262.41600E-06,+3.55491642E-03,-753.97488E-06,+571.12984E-06
-262.40000E-06,+3.56537668E-03,-854.39328E-06,+571.12984E-06
-262.38400E-06,+3.73274070E-03,-737.23847E-06,+215.48130E-06
-262.36800E-06,+3.90010472E-03,-871.12969E-06,+257.32230E-06
-262.35200E-06,+3.53399592E-03,-649.37237E-06,+926.77839E-06
-262.33600E-06,+3.23064863E-03,-469.45605E-06,+1.24058593E-03
-262.32000E-06,+3.39801265E-03,-105.43932E-06,+884.93738E-06
-262.30400E-06,+3.47646454E-03,-155.64852E-06,+571.12984E-06
-262.28800E-06,+3.56537668E-03,-461.08785E-06,+571.12984E-06
-262.27200E-06,+3.37709215E-03,-327.19664E-06,+571.12984E-06
-262.25600E-06,+3.40847290E-03,-477.82425E-06,+571.12984E-06
-262.24000E-06,+3.37709215E-03,-594.97906E-06,+215.48130E-06
-262.22400E-06,+2.87500009E-03,-318.82844E-06,+257.32230E-06
-262.20800E-06,+2.55073229E-03,-486.19245E-06,+926.77839E-06
-262.19200E-06,+2.38336827E-03,-373.22174E-06,+884.93738E-06
-262.17600E-06,+2.48274066E-03,-210.04183E-06,+215.48130E-06
-262.16000E-06,+2.37290802E-03,-682.84517E-06,+257.32230E-06
-262.14400E-06,+1.95972809E-03,-720.50207E-06,+571.12984E-06
-262.12800E-06,+1.80282432E-03,-816.73638E-06,+215.48130E-06
-262.11200E-06,+1.53608791E-03,-996.65270E-06,+257.32230E-06
-262.09600E-06,+1.30073226E-03,-1.28953972E-03,+926.77839E-06
-262.08000E-06,+1.30073226E-03,-1.38995813E-03,+884.93738E-06
-262.06400E-06,+1.30073226E-03,-917.15479E-06,+571.12984E-06
-262.04800E-06,+1.03399585E-03,-1.02175730E-03,+926.77839E-06
-262.03200E-06,+709.72805E-06,-1.12217571E-03,+529.28884E-06
-262.01600E-06,+809.10044E-06,-1.00502090E-03,+612.97085E-06
-262.00000E-06,+966.00421E-06,-1.21004182E-03,+884.93738E-06
-261.98400E-06,+1.05491635E-03,-1.12217571E-03,+215.48130E-06
-261.96800E-06,+1.04445610E-03,-1.28953972E-03,+257.32230E-06
-261.95200E-06,+1.05491635E-03,-1.31882843E-03,+571.12984E-06
-261.93600E-06,+1.13336823E-03,-1.13891211E-03,+215.48130E-06
-261.92000E-06,+1.13336823E-03,-1.13054391E-03,+257.32230E-06
-261.90400E-06,+1.48901678E-03,-854.39328E-06,+571.12984E-06
-261.88800E-06,+1.71391218E-03,-808.36818E-06,+571.12984E-06
-261.87200E-06,+1.72437244E-03,-435.98325E-06,+571.12984E-06
-261.85600E-06,+1.89173646E-03,-352.30124E-06,+571.12984E-06
-261.84000E-06,+1.70345193E-03,-381.58994E-06,+926.77839E-06
-261.82400E-06,+1.64592055E-03,-130.54392E-06,+1.24058593E-03
-261.80800E-06,+1.89173646E-03,-415.06275E-06,+884.93738E-06
-261.79200E-06,+1.88127621E-03,-25.94141E-06,+926.77839E-06
-261.77600E-06,+1.62500005E-03,-30.12551E-06,+884.93738E-06
-261.76000E-06,+1.82374482E-03,-318.82844E-06,+571.12984E-06
-261.74400E-06,+2.04864023E-03,+82.84520E-06,+571.12984E-06
-261.72800E-06,+1.88127621E-03,+57.74059E-06,+571.12984E-06
-261.71200E-06,+1.53608791E-03,-130.54392E-06,+571.12984E-06
-261.69600E-06,+1.56746867E-03,-486.19245E-06,+571.12984E-06
-261.68000E-06,+1.80282432E-03,-230.96233E-06,+571.12984E-06
-261.66400E-06,+1.71391218E-03,+57.74059E-06,+926.77839E-06
-261.64800E-06,+1.54654816E-03,-415.06275E-06,+884.93738E-06
-261.63200E-06,+1.37918414E-03,-523.84936E-06,+571.12984E-06
-261.61600E-06,+1.12290798E-03,-611.71546E-06,+215.48130E-06
-261.60000E-06,+1.14382849E-03,-657.74057E-06,+257.32230E-06
-261.58400E-06,+1.03399585E-03,-745.60667E-06,+571.12984E-06
-261.56800E-06,+887.55233E-06,-933.89119E-06,+571.12984E-06
-261.55200E-06,+699.26780E-06,-1.00502090E-03,+215.48130E-06
-261.53600E-06,+552.82428E-06,-996.65270E-06,+257.32230E-06
-261.52000E-06,+720.18831E-06,-578.24266E-06,+926.77839E-06
-261.50400E-06,+709.72805E-06,-548.95396E-06,+884.93738E-06
-261.48800E-06,+720.18831E-06,-1.01338910E-03,+571.12984E-06
-261.47200E-06,+531.90378E-06,-846.02508E-06,+926.77839E-06
-261.45600E-06,+385.46026E-06,-745.60667E-06,+529.28884E-06
-261.44000E-06,+641.73642E-06,-720.50207E-06,+612.97085E-06
-261.42400E-06,+887.55233E-06,-674.47697E-06,+529.28884E-06
-261.40800E-06,+699.26780E-06,-942.25939E-06,-98.32624E-06
-261.39200E-06,+730.64856E-06,-925.52299E-06,-98.32624E-06
-261.37600E-06,+1.05491635E-03,-1.01338910E-03,+257.32230E-06
-261.36000E-06,+1.13336823E-03,-1.05941420E-03,+926.77839E-06
-261.34400E-06,+1.13336823E-03,-862.76149E-06,+529.28884E-06
-261.32800E-06,+1.22228037E-03,-1.08451880E-03,+257.32230E-06
-261.31200E-06,+1.47855653E-03,-979.91630E-06,+571.12984E-06
-261.29600E-06,+1.54654816E-03,-879.49789E-06,+926.77839E-06
-261.28000E-06,+1.55700841E-03,-783.26358E-06,+529.28884E-06
-261.26400E-06,+1.72437244E-03,-461.08785E-06,+257.32230E-06
-261.24800E-06,+1.71391218E-03,-469.45605E-06,+571.12984E-06
-261.23200E-06,+1.72437244E-03,-461.08785E-06,+571.12984E-06
-261.21600E-06,+1.80282432E-03,-540.58576E-06,+571.12984E-06
-261.20000E-06,+1.80282432E-03,-452.71965E-06,+571.12984E-06
-261.18400E-06,+1.62500005E-03,-335.56484E-06,+571.12984E-06
-261.16800E-06,+1.55700841E-03,-398.32635E-06,+571.12984E-06
-261.15200E-06,+1.54654816E-03,-184.93723E-06,+571.12984E-06
-261.13600E-06,+1.46809628E-03,-281.17153E-06,+571.12984E-06
-261.12000E-06,+1.55700841E-03,-603.34726E-06,+571.12984E-06
-261.10400E-06,+1.45763603E-03,-879.49789E-06,+571.12984E-06
-261.08800E-06,+1.21182012E-03,-427.61505E-06,+215.48130E-06
-261.07200E-06,+1.13336823E-03,-5.02091E-06,-98.32624E-06
-261.05600E-06,+1.22228037E-03,-557.32216E-06,+257.32230E-06
-261.04000E-06,+945.08371E-06,-578.24266E-06,+571.12984E-06
-261.02400E-06,+631.27617E-06,-122.17572E-06,+926.77839E-06
-261.00800E-06,+364.53976E-06,-423.43095E-06,+884.93738E-06
-260.99200E-06,+307.00838E-06,-302.09204E-06,+215.48130E-06
-260.97600E-06,+552.82428E-06,+66.10880E-06,-98.32624E-06
-260.96000E-06,+542.36403E-06,-210.04183E-06,+612.97085E-06
-260.94400E-06,+463.91215E-06,-184.93723E-06,+529.28884E-06
-260.92800E-06,+375.00001E-06,-423.43095E-06,+257.32230E-06
-260.91200E-06,+385.46026E-06,-515.48116E-06,+571.12984E-06
-260.89600E-06,+375.00001E-06,-406.69455E-06,+571.12984E-06
-260.88000E-06,+563.28453E-06,-318.82844E-06,+571.12984E-06
-260.86400E-06,+976.46446E-06,-415.06275E-06,+571.12984E-06
-260.84800E-06,+866.63182E-06,-666.10877E-06,+571.12984E-06
-260.83200E-06,+809.10044E-06,-808.36818E-06,+215.48130E-06
-260.81600E-06,+966.00421E-06,-862.76149E-06,+257.32230E-06
-260.80000E-06,+1.05491635E-03,-515.48116E-06,+571.12984E-06
-260.78400E-06,+1.13336823E-03,-477.82425E-06,+571.12984E-06
-260.76800E-06,+1.13336823E-03,-879.49789E-06,+571.12984E-06
-260.75200E-06,+1.13336823E-03,-996.65270E-06,+215.48130E-06
-260.73600E-06,+1.22228037E-03,-933.89119E-06,+257.32230E-06
-260.72000E-06,+1.21182012E-03,-1.00502090E-03,+215.48130E-06
-260.70400E-06,+1.22228037E-03,-996.65270E-06,-98.32624E-06
-260.68800E-06,+1.21182012E-03,-1.07615060E-03,+257.32230E-06
-260.67200E-06,+866.63182E-06,-1.13054391E-03,+926.77839E-06
-260.65600E-06,+542.36403E-06,-1.35230123E-03,+884.93738E-06
-260.64000E-06,+552.82428E-06,-1.38995813E-03,+571.12984E-06
-260.62400E-06,+453.45190E-06,-1.20167361E-03,+571.12984E-06
-260.60800E-06,+118.72385E-06,-988.28450E-06,+571.12984E-06
-260.59200E-06,-38.17992E-06,-799.99998E-06,+215.48130E-06
-260.57600E-06,-216.00419E-06,-1.01338910E-03,-98.32624E-06
-260.56000E-06,-283.99583E-06,-988.28450E-06,+612.97085E-06
-260.54400E-06,-472.28035E-06,-586.61086E-06,+884.93738E-06
-260.52800E-06,-529.81173E-06,-825.10458E-06,+215.48130E-06
-260.51200E-06,-639.64437E-06,-1.05941420E-03,+257.32230E-06
-260.49600E-06,-786.08789E-06,-933.89119E-06,-140.16725E-06
-260.48000E-06,-618.72387E-06,-649.37237E-06,-412.13378E-06
-260.46400E-06,-718.09626E-06,-469.45605E-06,+257.32230E-06
-260.44800E-06,-608.26362E-06,-389.95814E-06,+571.12984E-06
-260.43200E-06,-461.82010E-06,-51.04602E-06,+571.12984E-06
-260.41600E-06,-362.44771E-06,-289.53974E-06,+215.48130E-06
-260.40000E-06,-27.71967E-06,-594.97906E-06,-98.32624E-06
-260.38400E-06,+129.18410E-06,-389.95814E-06,+257.32230E-06
-260.36800E-06,+129.18410E-06,-548.95396E-06,+571.12984E-06
-260.35200E-06,+307.00838E-06,-230.96233E-06,+571.12984E-06
-260.33600E-06,+463.91215E-06,-155.64852E-06,+571.12984E-06
-260.32000E-06,+552.82428E-06,-603.34726E-06,+571.12984E-06
-260.30400E-06,+631.27617E-06,-808.36818E-06,+571.12984E-06
-260.28800E-06,+631.27617E-06,-791.63178E-06,-140.16725E-06
-260.27200E-06,+542.36403E-06,-310.46024E-06,-56.48524E-06
-260.25600E-06,+641.73642E-06,-281.17153E-06,+571.12984E-06
-260.24000E-06,+709.72805E-06,-603.34726E-06,+926.77839E-06
-260.22400E-06,+631.27617E-06,-452.71965E-06,+529.28884E-06
-260.20800E-06,+542.36403E-06,-762.34308E-06,+612.97085E-06
-260.19200E-06,+375.00001E-06,-703.76567E-06,+884.93738E-06
-260.17600E-06,+296.54813E-06,-264.43513E-06,+571.12984E-06
-260.16000E-06,+207.63599E-06,-691.21337E-06,+926.77839E-06
-260.14400E-06,+40.27197E-06,-996.65270E-06,+884.93738E-06
-260.12800E-06,-216.00419E-06,-862.76149E-06,+571.12984E-06
-260.11200E-06,-283.99583E-06,-871.12969E-06,+215.48130E-06
-260.09600E-06,-383.36821E-06,-862.76149E-06,+257.32230E-06
-260.08000E-06,-629.18412E-06,-871.12969E-06,+571.12984E-06
-260.06400E-06,-618.72387E-06,-862.76149E-06,+571.12984E-06
-260.04800E-06,-718.09626E-06,-1.15564851E-03,+215.48130E-06
-260.03200E-06,-875.00003E-06,-1.11380751E-03,+257.32230E-06
-260.01600E-06,-697.17575E-06,-1.08451880E-03,+215.48130E-06
-260.00000E-06,-540.27198E-06,-1.19330541E-03,+257.32230E-06
-259.98400E-06,-629.18412E-06,-1.21004182E-03,+215.48130E-06
-259.96800E-06,-618.72387E-06,-1.33556483E-03,+257.32230E-06
-259.95200E-06,-451.35985E-06,-908.78659E-06,+926.77839E-06
-259.93600E-06,-461.82010E-06,-674.47697E-06,+529.28884E-06
-259.92000E-06,-273.53557E-06,-942.25939E-06,+257.32230E-06
-259.90400E-06,-127.09205E-06,-569.87446E-06,+215.48130E-06
-259.88800E-06,-205.54394E-06,-628.45186E-06,-98.32624E-06
-259.87200E-06,-27.71967E-06,-925.52299E-06,+257.32230E-06
-259.85600E-06,+129.18410E-06,-871.12969E-06,+215.48130E-06
-259.84000E-06,+129.18410E-06,-507.11296E-06,-98.32624E-06
-259.82400E-06,+129.18410E-06,-841.84098E-06,-98.32624E-06
-259.80800E-06,+129.18410E-06,-1.04267780E-03,+257.32230E-06
-259.79200E-06,-48.64017E-06,-310.46024E-06,+571.12984E-06
-259.77600E-06,-294.45608E-06,-565.69036E-06,+571.12984E-06
-259.76000E-06,-195.08369E-06,-712.13387E-06,+215.48130E-06
-259.74400E-06,+50.73222E-06,-611.71546E-06,-98.32624E-06
-259.72800E-06,+40.27197E-06,-728.87027E-06,-98.32624E-06
-259.71200E-06,-127.09205E-06,-737.23847E-06,+257.32230E-06
-259.69600E-06,-294.45608E-06,-1.08451880E-03,+215.48130E-06
-259.68000E-06,-372.90796E-06,-1.26443512E-03,+257.32230E-06
-259.66400E-06,-461.82010E-06,-561.50626E-06,+571.12984E-06
-259.64800E-06,-451.35985E-06,-138.91212E-06,+215.48130E-06
-259.63200E-06,-550.73223E-06,-122.17572E-06,-98.32624E-06
-259.61600E-06,-529.81173E-06,+3.34729E-06,+257.32230E-06
-259.60000E-06,-817.46864E-06,-138.91212E-06,+571.12984E-06
-259.58400E-06,-942.99166E-06,-122.17572E-06,+571.12984E-06
-259.56800E-06,-885.46028E-06,-281.17153E-06,+571.12984E-06
-259.55200E-06,-1.04236405E-03,-389.95814E-06,+571.12984E-06
-259.53600E-06,-864.53978E-06,-477.82425E-06,+571.12984E-06
-259.52000E-06,-796.54814E-06,-666.10877E-06,-140.16725E-06
-259.50400E-06,-875.00003E-06,-594.97906E-06,-412.13378E-06
-259.48800E-06,-875.00003E-06,-745.60667E-06,+257.32230E-06
-259.47200E-06,-875.00003E-06,-649.37237E-06,+215.48130E-06
-259.45600E-06,-875.00003E-06,-682.84517E-06,+257.32230E-06
-259.44000E-06,-697.17575E-06,-720.50207E-06,+571.12984E-06
-259.42400E-06,-718.09626E-06,-603.34726E-06,+571.12984E-06
-259.40800E-06,-963.91216E-06,-666.10877E-06,+571.12984E-06
-259.39200E-06,-1.04236405E-03,-523.84936E-06,+571.12984E-06
-259.37600E-06,-1.13127619E-03,-825.10458E-06,+926.77839E-06
-259.36000E-06,-1.29864021E-03,-988.28450E-06,+884.93738E-06
-259.34400E-06,-1.37709209E-03,-799.99998E-06,+926.77839E-06
-259.32800E-06,-1.37709209E-03,-1.08451880E-03,+529.28884E-06
-259.31200E-06,-1.37709209E-03,-837.65688E-06,+257.32230E-06
-259.29600E-06,-1.28817996E-03,-753.97488E-06,+215.48130E-06
-259.28000E-06,-1.47646448E-03,-925.52299E-06,+612.97085E-06
-259.26400E-06,-1.62290800E-03,-1.01338910E-03,+884.93738E-06
-259.24800E-06,-1.72228039E-03,-1.05941420E-03,+215.48130E-06
-259.23200E-06,-1.87918416E-03,-720.50207E-06,-98.32624E-06
-259.21600E-06,-1.87918416E-03,-603.34726E-06,-98.32624E-06
-259.20000E-06,-1.87918416E-03,-666.10877E-06,+612.97085E-06
-259.18400E-06,-1.96809629E-03,-310.46024E-06,+529.28884E-06
-259.16800E-06,-1.86872391E-03,-565.69036E-06,+257.32230E-06
-259.15200E-06,-1.80073227E-03,-854.39328E-06,+215.48130E-06
-259.13600E-06,-1.79027202E-03,-808.36818E-06,+257.32230E-06
-259.12000E-06,-1.62290800E-03,-1.00502090E-03,+926.77839E-06
-259.10400E-06,-1.45554398E-03,-854.39328E-06,+884.93738E-06
-259.08800E-06,-1.28817996E-03,-594.97906E-06,+571.12984E-06
-259.07200E-06,-1.20972807E-03,-461.08785E-06,+571.12984E-06
-259.05600E-06,-1.12081593E-03,-540.58576E-06,+571.12984E-06
-259.04000E-06,-1.04236405E-03,-808.36818E-06,+215.48130E-06
-259.02400E-06,-953.45191E-06,-862.76149E-06,-98.32624E-06
-259.00800E-06,-875.00003E-06,-586.61086E-06,-98.32624E-06
-258.99200E-06,-875.00003E-06,-398.32635E-06,+257.32230E-06
-258.97600E-06,-875.00003E-06,-753.97488E-06,+571.12984E-06
-258.96000E-06,-1.05282430E-03,-783.26358E-06,+571.12984E-06
-258.94400E-06,-942.99166E-06,-461.08785E-06,+215.48130E-06
-258.92800E-06,-796.54814E-06,-540.58576E-06,-98.32624E-06
-258.91200E-06,-963.91216E-06,-452.71965E-06,+257.32230E-06
-258.89600E-06,-1.22018832E-03,-477.82425E-06,+215.48130E-06
-258.88000E-06,-1.37709209E-03,-523.84936E-06,-98.32624E-06
-258.86400E-06,-1.28817996E-03,-398.32635E-06,-453.97479E-06
-258.84800E-06,-1.56537662E-03,-469.45605E-06,-412.13378E-06
-258.83200E-06,-1.70135988E-03,-461.08785E-06,+257.32230E-06
-258.81600E-06,-1.54445611E-03,-611.71546E-06,+215.48130E-06
-258.80000E-06,-1.90010466E-03,-657.74057E-06,-98.32624E-06
-258.78400E-06,-2.12500006E-03,-532.21756E-06,+257.32230E-06
-258.76800E-06,-2.04654818E-03,-603.34726E-06,+215.48130E-06
-258.75200E-06,-2.04654818E-03,-666.10877E-06,+257.32230E-06
-258.73600E-06,-1.86872391E-03,-879.49789E-06,+215.48130E-06
-258.72000E-06,-1.80073227E-03,-641.00417E-06,-98.32624E-06
-258.70400E-06,-1.96809629E-03,-122.17572E-06,-98.32624E-06
-258.68800E-06,-2.22437245E-03,-565.69036E-06,+257.32230E-06
-258.67200E-06,-2.11453981E-03,-854.39328E-06,+571.12984E-06
-258.65600E-06,-1.87918416E-03,-808.36818E-06,+215.48130E-06
-258.64000E-06,-1.70135988E-03,-649.37237E-06,+257.32230E-06
-258.62400E-06,-1.54445611E-03,-469.45605E-06,+215.48130E-06
-258.60800E-06,-1.63336825E-03,-958.99579E-06,-98.32624E-06
-258.59200E-06,-1.71182014E-03,-553.13806E-06,+257.32230E-06
-258.57600E-06,-1.80073227E-03,-360.66944E-06,+571.12984E-06
-258.56000E-06,-1.70135988E-03,-586.61086E-06,+215.48130E-06
-258.54400E-06,-1.45554398E-03,-398.32635E-06,+257.32230E-06
-258.52800E-06,-1.28817996E-03,-540.58576E-06,+571.12984E-06
-258.51200E-06,-1.38755234E-03,-594.97906E-06,+215.48130E-06
-258.49600E-06,-1.54445611E-03,-745.60667E-06,+257.32230E-06
-258.48000E-06,-1.72228039E-03,-862.76149E-06,+571.12984E-06
-258.46400E-06,-1.79027202E-03,-586.61086E-06,+215.48130E-06
-258.44800E-06,-1.88964441E-03,-682.84517E-06,-98.32624E-06
-258.43200E-06,-1.77981177E-03,-720.50207E-06,-98.32624E-06
-258.41600E-06,-1.72228039E-03,-816.73638E-06,+612.97085E-06
-258.40000E-06,-1.70135988E-03,-641.00417E-06,+529.28884E-06
-258.38400E-06,-1.72228039E-03,-477.82425E-06,+257.32230E-06
-258.36800E-06,-2.23483270E-03,-808.36818E-06,+215.48130E-06
-258.35200E-06,-2.37081597E-03,-578.24266E-06,-98.32624E-06
-258.33600E-06,-2.21391220E-03,-548.95396E-06,+257.32230E-06
-258.32000E-06,-2.21391220E-03,-799.99998E-06,+571.12984E-06
-258.30400E-06,-2.12500006E-03,-657.74057E-06,+215.48130E-06
-258.28800E-06,-2.22437245E-03,-674.47697E-06,+257.32230E-06
-258.27200E-06,-2.11453981E-03,-444.35145E-06,+571.12984E-06
-258.25600E-06,-1.96809629E-03,-628.45186E-06,+215.48130E-06
-258.24000E-06,-1.86872391E-03,-783.26358E-06,+257.32230E-06
-258.22400E-06,-1.80073227E-03,-603.34726E-06,+215.48130E-06
-258.20800E-06,-1.96809629E-03,-594.97906E-06,+257.32230E-06
-258.19200E-06,-1.95763604E-03,-461.08785E-06,+571.12984E-06
-258.17600E-06,-1.70135988E-03,-682.84517E-06,+215.48130E-06
-258.16000E-06,-1.54445611E-03,-862.76149E-06,+257.32230E-06
